ilosc 	 alpha 	 beta 	 pj_max 	 inst 	 time 	 wynik 	 regeneracja
 25 	 0.2 	 0.05 	 30 	 	 45	0.547	17091.9	57
 25 	 0.2 	 0.05 	 30 	 	 46	0.453	14156.6	52
 25 	 0.2 	 0.05 	 30 	 	 47	0.61	22010.9	58
 25 	 0.2 	 0.05 	 30 	 	 48	0.343	16383.3	46
 25 	 0.2 	 0.05 	 30 	 	 49	0.329	12220.4	47
wart srednie: 29.2128	964425	2696	

-----------------------

-----------------------
 25 	 0.2 	 0.1 	 10 	 	 0	0.015	8155.19	13
 25 	 0.2 	 0.1 	 10 	 	 1	0	6377.17	11
 25 	 0.2 	 0.1 	 10 	 	 2	0.016	8171.31	12
 25 	 0.2 	 0.1 	 10 	 	 3	0	5486.19	10
 25 	 0.2 	 0.1 	 10 	 	 4	0.015	7866.17	14
 25 	 0.2 	 0.1 	 10 	 	 5	0	3445.24	9
 25 	 0.2 	 0.1 	 10 	 	 6	0	5809	11
 25 	 0.2 	 0.1 	 10 	 	 7	0	5679.77	12
 25 	 0.2 	 0.1 	 10 	 	 8	0	5884.64	12
 25 	 0.2 	 0.1 	 10 	 	 9	0	7245.09	11
 25 	 0.2 	 0.1 	 10 	 	 10	0	8516.11	13
 25 	 0.2 	 0.1 	 10 	 	 11	0.016	8020.27	13
 25 	 0.2 	 0.1 	 10 	 	 12	0	6285.87	13
 25 	 0.2 	 0.1 	 10 	 	 13	0.016	6856	14
 25 	 0.2 	 0.1 	 10 	 	 14	0	5224.32	10
 25 	 0.2 	 0.1 	 10 	 	 15	0	7339.62	14
 25 	 0.2 	 0.1 	 10 	 	 16	0.016	9320.58	13
 25 	 0.2 	 0.1 	 10 	 	 17	0	6177.6	11
 25 	 0.2 	 0.1 	 10 	 	 18	0.015	4885.31	11
 25 	 0.2 	 0.1 	 10 	 	 19	0	4979.83	13
 25 	 0.2 	 0.1 	 10 	 	 20	0	7256.95	11
 25 	 0.2 	 0.1 	 10 	 	 21	0.016	9203.46	12
 25 	 0.2 	 0.1 	 10 	 	 22	0	6171.63	12
 25 	 0.2 	 0.1 	 10 	 	 23	0.015	5769.94	12
 25 	 0.2 	 0.1 	 10 	 	 24	0	7492.02	12
 25 	 0.2 	 0.1 	 10 	 	 25	0.016	7142.4	13
 25 	 0.2 	 0.1 	 10 	 	 26	0	6274.82	11
 25 	 0.2 	 0.1 	 10 	 	 27	0.016	9063.31	14
 25 	 0.2 	 0.1 	 10 	 	 28	0	6207.85	12
 25 	 0.2 	 0.1 	 10 	 	 29	0	7129.71	13
 25 	 0.2 	 0.1 	 10 	 	 30	0	7312.83	12
 25 	 0.2 	 0.1 	 10 	 	 31	0	4946.9	11
 25 	 0.2 	 0.1 	 10 	 	 32	0.015	9534.88	15
 25 	 0.2 	 0.1 	 10 	 	 33	0	6867.9	15
 25 	 0.2 	 0.1 	 10 	 	 34	0	3766.39	10
 25 	 0.2 	 0.1 	 10 	 	 35	0	7073.28	11
 25 	 0.2 	 0.1 	 10 	 	 36	0.016	4466.48	8
 25 	 0.2 	 0.1 	 10 	 	 37	0	5465.57	11
 25 	 0.2 	 0.1 	 10 	 	 38	0.015	8581.12	13
 25 	 0.2 	 0.1 	 10 	 	 39	0	6199.49	11
 25 	 0.2 	 0.1 	 10 	 	 40	0.016	5633.88	12
 25 	 0.2 	 0.1 	 10 	 	 41	0	7730.33	11
 25 	 0.2 	 0.1 	 10 	 	 42	0.016	6007.2	11
 25 	 0.2 	 0.1 	 10 	 	 43	0	7275.29	10
 25 	 0.2 	 0.1 	 10 	 	 44	0.015	6453.63	13
 25 	 0.2 	 0.1 	 10 	 	 45	0	5087.4	10
 25 	 0.2 	 0.1 	 10 	 	 46	0.016	7081.6	11
 25 	 0.2 	 0.1 	 10 	 	 47	0	7025.92	13
 25 	 0.2 	 0.1 	 10 	 	 48	0.015	8173.69	15
 25 	 0.2 	 0.1 	 10 	 	 49	0.016	6747.31	10
wart srednie: 0.31824	341538	606	

-----------------------
 25 	 0.2 	 0.1 	 20 	 	 0	0.047	14379.9	22
 25 	 0.2 	 0.1 	 20 	 	 1	0.109	21724.9	26
 25 	 0.2 	 0.1 	 20 	 	 2	0.11	12229.4	27
 25 	 0.2 	 0.1 	 20 	 	 3	0.078	12144	25
 25 	 0.2 	 0.1 	 20 	 	 4	0.094	14270.7	28
 25 	 0.2 	 0.1 	 20 	 	 5	0.046	9557.24	23
 25 	 0.2 	 0.1 	 20 	 	 6	0.063	14168.4	24
 25 	 0.2 	 0.1 	 20 	 	 7	0.109	17103.9	28
 25 	 0.2 	 0.1 	 20 	 	 8	0.094	16055.7	24
 25 	 0.2 	 0.1 	 20 	 	 9	0.093	14785.5	27
 25 	 0.2 	 0.1 	 20 	 	 10	0.11	18692.3	25
 25 	 0.2 	 0.1 	 20 	 	 11	0.078	14650.8	25
 25 	 0.2 	 0.1 	 20 	 	 12	0.078	18064.1	23
 25 	 0.2 	 0.1 	 20 	 	 13	0.125	17555.3	30
 25 	 0.2 	 0.1 	 20 	 	 14	0.109	14698	28
 25 	 0.2 	 0.1 	 20 	 	 15	0.125	20948.5	24
 25 	 0.2 	 0.1 	 20 	 	 16	0.016	7725.33	19
 25 	 0.2 	 0.1 	 20 	 	 17	0.078	14883.1	25
 25 	 0.2 	 0.1 	 20 	 	 18	0.094	16382.8	27
 25 	 0.2 	 0.1 	 20 	 	 19	0.078	12183.8	25
 25 	 0.2 	 0.1 	 20 	 	 20	0.016	10585.2	16
 25 	 0.2 	 0.1 	 20 	 	 21	0.125	15711.7	28
 25 	 0.2 	 0.1 	 20 	 	 22	0.078	17561.2	23
 25 	 0.2 	 0.1 	 20 	 	 23	0.047	9177.05	23
 25 	 0.2 	 0.1 	 20 	 	 24	0.031	7029.52	20
 25 	 0.2 	 0.1 	 20 	 	 25	0.078	12419.6	25
 25 	 0.2 	 0.1 	 20 	 	 26	0.109	15014.1	23
 25 	 0.2 	 0.1 	 20 	 	 27	0.078	14269.3	24
 25 	 0.2 	 0.1 	 20 	 	 28	0.063	13568.5	23
 25 	 0.2 	 0.1 	 20 	 	 29	0.156	19824.6	31
 25 	 0.2 	 0.1 	 20 	 	 30	0.062	10804.7	20
 25 	 0.2 	 0.1 	 20 	 	 31	0.125	19563.6	30
 25 	 0.2 	 0.1 	 20 	 	 32	0.079	13412	25
 25 	 0.2 	 0.1 	 20 	 	 33	0.078	13728	26
 25 	 0.2 	 0.1 	 20 	 	 34	0.11	18667.2	29
 25 	 0.2 	 0.1 	 20 	 	 35	0.062	8267.36	21
 25 	 0.2 	 0.1 	 20 	 	 36	0.047	11564.8	22
 25 	 0.2 	 0.1 	 20 	 	 37	0.062	16312.5	25
 25 	 0.2 	 0.1 	 20 	 	 38	0.11	17733.3	27
 25 	 0.2 	 0.1 	 20 	 	 39	0.078	15565	25
 25 	 0.2 	 0.1 	 20 	 	 40	0.016	9754.67	20
 25 	 0.2 	 0.1 	 20 	 	 41	0.062	10775.3	24
 25 	 0.2 	 0.1 	 20 	 	 42	0.063	15149.8	24
 25 	 0.2 	 0.1 	 20 	 	 43	0.109	15725.3	29
 25 	 0.2 	 0.1 	 20 	 	 44	0.063	13630.9	24
 25 	 0.2 	 0.1 	 20 	 	 45	0.015	8526.24	16
 25 	 0.2 	 0.1 	 20 	 	 46	0.016	9936.36	19
 25 	 0.2 	 0.1 	 20 	 	 47	0.062	13910.4	23
 25 	 0.2 	 0.1 	 20 	 	 48	0.094	16151	27
 25 	 0.2 	 0.1 	 20 	 	 49	0.094	13514.9	26
wart srednie: 4.00044	724233	1247	

-----------------------
 25 	 0.2 	 0.1 	 30 	 	 0	0.218	22918.4	31
 25 	 0.2 	 0.1 	 30 	 	 1	0.282	19821.2	37
 25 	 0.2 	 0.1 	 30 	 	 2	0.234	21301.4	38
 25 	 0.2 	 0.1 	 30 	 	 3	0.265	24332.3	39
 25 	 0.2 	 0.1 	 30 	 	 4	0.25	22816.7	39
 25 	 0.2 	 0.1 	 30 	 	 5	0.157	22771.9	32
 25 	 0.2 	 0.1 	 30 	 	 6	0.296	18349.2	36
 25 	 0.2 	 0.1 	 30 	 	 7	0.204	18432.6	32
 25 	 0.2 	 0.1 	 30 	 	 8	0.234	19237.2	33
 25 	 0.2 	 0.1 	 30 	 	 9	0.203	18794.9	35
 25 	 0.2 	 0.1 	 30 	 	 10	0.265	23637.4	39
 25 	 0.2 	 0.1 	 30 	 	 11	0.156	17771.9	28
 25 	 0.2 	 0.1 	 30 	 	 12	0.36	25455.2	44
 25 	 0.2 	 0.1 	 30 	 	 13	0.234	17722.3	36
 25 	 0.2 	 0.1 	 30 	 	 14	0.25	21462.7	37
 25 	 0.2 	 0.1 	 30 	 	 15	0.234	25713.7	37
 25 	 0.2 	 0.1 	 30 	 	 16	0.235	16257.5	33
 25 	 0.2 	 0.1 	 30 	 	 17	0.234	20804.9	32
 25 	 0.2 	 0.1 	 30 	 	 18	0.25	22116.2	38
 25 	 0.2 	 0.1 	 30 	 	 19	0.297	29036.1	37
 25 	 0.2 	 0.1 	 30 	 	 20	0.141	15648.7	27
 25 	 0.2 	 0.1 	 30 	 	 21	0.343	24214.2	43
 25 	 0.2 	 0.1 	 30 	 	 22	0.282	25085.3	39
 25 	 0.2 	 0.1 	 30 	 	 23	0.36	22068.7	43
 25 	 0.2 	 0.1 	 30 	 	 24	0.203	20673.6	32
 25 	 0.2 	 0.1 	 30 	 	 25	0.265	20117.3	35
 25 	 0.2 	 0.1 	 30 	 	 26	0.188	22781.6	35
 25 	 0.2 	 0.1 	 30 	 	 27	0.14	15053	31
 25 	 0.2 	 0.1 	 30 	 	 28	0.235	18688.1	37
 25 	 0.2 	 0.1 	 30 	 	 29	0.187	17509.6	31
 25 	 0.2 	 0.1 	 30 	 	 30	0.344	32149.2	44
 25 	 0.2 	 0.1 	 30 	 	 31	0.281	25818.4	39
 25 	 0.2 	 0.1 	 30 	 	 32	0.375	28990.4	37
 25 	 0.2 	 0.1 	 30 	 	 33	0.328	21955.9	40
 25 	 0.2 	 0.1 	 30 	 	 34	0.297	23824.9	41
 25 	 0.2 	 0.1 	 30 	 	 35	0.14	17875.3	32
 25 	 0.2 	 0.1 	 30 	 	 36	0.188	21763.1	29
 25 	 0.2 	 0.1 	 30 	 	 37	0.14	16765.6	32
 25 	 0.2 	 0.1 	 30 	 	 38	0.141	15472.3	25
 25 	 0.2 	 0.1 	 30 	 	 39	0.234	21476	37
 25 	 0.2 	 0.1 	 30 	 	 40	0.157	13426.2	30
 25 	 0.2 	 0.1 	 30 	 	 41	0.265	24408.4	37
 25 	 0.2 	 0.1 	 30 	 	 42	0.235	25853	32
 25 	 0.2 	 0.1 	 30 	 	 43	0.328	30041.3	42
 25 	 0.2 	 0.1 	 30 	 	 44	0.281	25445	40
 25 	 0.2 	 0.1 	 30 	 	 45	0.187	25205.1	32
 25 	 0.2 	 0.1 	 30 	 	 46	0.188	19062.2	36
 25 	 0.2 	 0.1 	 30 	 	 47	0.265	20612.9	38
 25 	 0.2 	 0.1 	 30 	 	 48	0.156	15865.6	32
 25 	 0.2 	 0.1 	 30 	 	 49	0.203	20189.8	35
wart srednie: 12.1737	1098307	1811	

-----------------------

-----------------------

-----------------------
 25 	 0.5 	 0.02 	 10 	 	 0	0.235	6373.37	25
 25 	 0.5 	 0.02 	 10 	 	 1	0.453	6219.26	50
 25 	 0.5 	 0.02 	 10 	 	 2	0.109	2664.79	28
 25 	 0.5 	 0.02 	 10 	 	 3	0.266	5629.01	48
 25 	 0.5 	 0.02 	 10 	 	 4	0.234	4343.88	37
 25 	 0.5 	 0.02 	 10 	 	 5	0.234	4786.6	14
 25 	 0.5 	 0.02 	 10 	 	 6	0.25	5833.99	57
 25 	 0.5 	 0.02 	 10 	 	 7	0.422	6050.8	66
 25 	 0.5 	 0.02 	 10 	 	 8	0.406	4571.49	41
 25 	 0.5 	 0.02 	 10 	 	 9	0.312	4323.91	17
 25 	 0.5 	 0.02 	 10 	 	 10	0.313	6285.31	56
 25 	 0.5 	 0.02 	 10 	 	 11	0.25	4366.4	40
 25 	 0.5 	 0.02 	 10 	 	 12	0.14	3899.15	24
 25 	 0.5 	 0.02 	 10 	 	 13	0.282	5313.78	53
 25 	 0.5 	 0.02 	 10 	 	 14	0.234	4862.4	40
 25 	 0.5 	 0.02 	 10 	 	 15	0.313	5355.95	48
 25 	 0.5 	 0.02 	 10 	 	 16	0.14	4502.21	19
 25 	 0.5 	 0.02 	 10 	 	 17	0.219	4627.32	25
 25 	 0.5 	 0.02 	 10 	 	 18	0.078	3643.5	37
 25 	 0.5 	 0.02 	 10 	 	 19	0.406	6188.19	60
 25 	 0.5 	 0.02 	 10 	 	 20	0.516	5197.85	43
 25 	 0.5 	 0.02 	 10 	 	 21	0.188	4120.53	22
 25 	 0.5 	 0.02 	 10 	 	 22	0.234	4715.19	44
 25 	 0.5 	 0.02 	 10 	 	 23	0.156	3410.27	40
 25 	 0.5 	 0.02 	 10 	 	 24	0.328	4685.78	51
 25 	 0.5 	 0.02 	 10 	 	 25	0.422	6727.62	64
 25 	 0.5 	 0.02 	 10 	 	 26	0.156	4330.15	33
 25 	 0.5 	 0.02 	 10 	 	 27	0.5	6193.81	60
 25 	 0.5 	 0.02 	 10 	 	 28	0.297	4661.28	40
 25 	 0.5 	 0.02 	 10 	 	 29	0.453	6123.95	58
 25 	 0.5 	 0.02 	 10 	 	 30	0.406	5209.12	48
 25 	 0.5 	 0.02 	 10 	 	 31	0.156	4104.01	38
 25 	 0.5 	 0.02 	 10 	 	 32	0.266	5250.39	31
 25 	 0.5 	 0.02 	 10 	 	 33	0.218	3267.76	19
 25 	 0.5 	 0.02 	 10 	 	 34	0.532	7334.47	34
 25 	 0.5 	 0.02 	 10 	 	 35	0.406	6266.74	63
 25 	 0.5 	 0.02 	 10 	 	 36	0.359	6114.53	48
 25 	 0.5 	 0.02 	 10 	 	 37	0.313	6745.57	41
 25 	 0.5 	 0.02 	 10 	 	 38	0.5	5906.94	36
 25 	 0.5 	 0.02 	 10 	 	 39	0.515	7113.24	70
 25 	 0.5 	 0.02 	 10 	 	 40	0.407	6603.19	47
 25 	 0.5 	 0.02 	 10 	 	 41	0.188	3449.81	39
 25 	 0.5 	 0.02 	 10 	 	 42	0.375	5746.68	65
 25 	 0.5 	 0.02 	 10 	 	 43	0.11	3480.18	30
 25 	 0.5 	 0.02 	 10 	 	 44	0.235	5243.17	27
 25 	 0.5 	 0.02 	 10 	 	 45	0.187	3759.07	17
 25 	 0.5 	 0.02 	 10 	 	 46	0.375	3875.72	12
 25 	 0.5 	 0.02 	 10 	 	 47	0.688	9419.93	70
 25 	 0.5 	 0.02 	 10 	 	 48	0.25	5120.85	20
 25 	 0.5 	 0.02 	 10 	 	 49	0.218	3782.08	46
wart srednie: 15.555	262931	2081	

-----------------------
 25 	 0.5 	 0.02 	 20 	 	 0	2.406	11779.8	25
 25 	 0.5 	 0.02 	 20 	 	 1	3.407	13184	93
 25 	 0.5 	 0.02 	 20 	 	 2	1.765	8724.75	79
 25 	 0.5 	 0.02 	 20 	 	 3	1.828	9232.8	80
 25 	 0.5 	 0.02 	 20 	 	 4	2.25	8929.09	96
 25 	 0.5 	 0.02 	 20 	 	 5	3.125	12933.3	123
 25 	 0.5 	 0.02 	 20 	 	 6	1.078	7936.66	64
 25 	 0.5 	 0.02 	 20 	 	 7	3.391	12690.1	132
 25 	 0.5 	 0.02 	 20 	 	 8	2.047	11003.1	48
 25 	 0.5 	 0.02 	 20 	 	 9	2.969	13811.1	95
 25 	 0.5 	 0.02 	 20 	 	 10	2.391	10280	85
 25 	 0.5 	 0.02 	 20 	 	 11	1.75	10726.1	73
 25 	 0.5 	 0.02 	 20 	 	 12	3.984	16556.2	115
 25 	 0.5 	 0.02 	 20 	 	 13	0.953	6316.28	35
 25 	 0.5 	 0.02 	 20 	 	 14	2.266	7316.07	112
 25 	 0.5 	 0.02 	 20 	 	 15	2.188	9091.52	90
 25 	 0.5 	 0.02 	 20 	 	 16	3.562	11815.6	123
 25 	 0.5 	 0.02 	 20 	 	 17	2.063	7686.99	55
 25 	 0.5 	 0.02 	 20 	 	 18	3.265	9995.45	114
 25 	 0.5 	 0.02 	 20 	 	 19	2.875	11674.7	126
 25 	 0.5 	 0.02 	 20 	 	 20	2.109	11587	76
 25 	 0.5 	 0.02 	 20 	 	 21	1.547	10861.8	94
 25 	 0.5 	 0.02 	 20 	 	 22	1.531	9121.46	35
 25 	 0.5 	 0.02 	 20 	 	 23	2.657	10903.6	119
 25 	 0.5 	 0.02 	 20 	 	 24	2.921	13800.1	129
 25 	 0.5 	 0.02 	 20 	 	 25	1.094	6839.51	41
 25 	 0.5 	 0.02 	 20 	 	 26	1.797	7887.02	107
 25 	 0.5 	 0.02 	 20 	 	 27	3.5	12457.8	119
 25 	 0.5 	 0.02 	 20 	 	 28	1.391	6885.83	31
 25 	 0.5 	 0.02 	 20 	 	 29	2.172	11776.3	120
 25 	 0.5 	 0.02 	 20 	 	 30	2.062	11864.6	96
 25 	 0.5 	 0.02 	 20 	 	 31	1.859	10237.7	23
 25 	 0.5 	 0.02 	 20 	 	 32	3.203	11739	116
 25 	 0.5 	 0.02 	 20 	 	 33	3.266	14841.8	130
 25 	 0.5 	 0.02 	 20 	 	 34	2.422	8788.8	78
 25 	 0.5 	 0.02 	 20 	 	 35	2.64	15734.9	115
 25 	 0.5 	 0.02 	 20 	 	 36	1.657	12121.9	51
 25 	 0.5 	 0.02 	 20 	 	 37	2.453	10476	80
 25 	 0.5 	 0.02 	 20 	 	 38	2.922	11983.1	74
 25 	 0.5 	 0.02 	 20 	 	 39	3.219	10715	140
 25 	 0.5 	 0.02 	 20 	 	 40	2.578	14821	114
 25 	 0.5 	 0.02 	 20 	 	 41	2.234	11058.7	97
 25 	 0.5 	 0.02 	 20 	 	 42	3.954	12594.2	117
 25 	 0.5 	 0.02 	 20 	 	 43	1.031	9499.13	72
 25 	 0.5 	 0.02 	 20 	 	 44	1.906	10341	105
 25 	 0.5 	 0.02 	 20 	 	 45	1.328	10829.7	61
 25 	 0.5 	 0.02 	 20 	 	 46	0.875	7513.83	49
 25 	 0.5 	 0.02 	 20 	 	 47	2.235	13933.3	123
 25 	 0.5 	 0.02 	 20 	 	 48	3.203	11506.8	135
 25 	 0.5 	 0.02 	 20 	 	 49	2.062	11630.4	110
wart srednie: 119.739	556931	4610	

-----------------------
 25 	 0.5 	 0.02 	 30 	 	 0	5.485	15100.6	171
 25 	 0.5 	 0.02 	 30 	 	 1	3.14	11399.9	97
 25 	 0.5 	 0.02 	 30 	 	 2	10.844	17671.1	163
 25 	 0.5 	 0.02 	 30 	 	 3	7.719	24030.6	169
 25 	 0.5 	 0.02 	 30 	 	 4	3.203	12797.8	122
 25 	 0.5 	 0.02 	 30 	 	 5	5.828	15034.7	131
 25 	 0.5 	 0.02 	 30 	 	 6	5.891	16665.9	169
 25 	 0.5 	 0.02 	 30 	 	 7	6.515	13379.5	163
 25 	 0.5 	 0.02 	 30 	 	 8	5.531	11334.1	141
 25 	 0.5 	 0.02 	 30 	 	 9	5.579	18947.7	172
 25 	 0.5 	 0.02 	 30 	 	 10	7.984	21772.3	127
 25 	 0.5 	 0.02 	 30 	 	 11	6.344	23082.5	161
 25 	 0.5 	 0.02 	 30 	 	 12	6.062	17772.2	115
 25 	 0.5 	 0.02 	 30 	 	 13	7.203	17671.5	98
 25 	 0.5 	 0.02 	 30 	 	 14	7.125	16452.6	186
 25 	 0.5 	 0.02 	 30 	 	 15	4.172	15731.2	151
 25 	 0.5 	 0.02 	 30 	 	 16	8.36	22923.6	199
 25 	 0.5 	 0.02 	 30 	 	 17	14.187	20451.2	229
 25 	 0.5 	 0.02 	 30 	 	 18	8.563	19569.8	200
 25 	 0.5 	 0.02 	 30 	 	 19	10.312	20936.1	190
 25 	 0.5 	 0.02 	 30 	 	 20	6.719	17080.6	123
 25 	 0.5 	 0.02 	 30 	 	 21	10.172	20635.9	115
 25 	 0.5 	 0.02 	 30 	 	 22	5.656	12301.6	114
 25 	 0.5 	 0.02 	 30 	 	 23	5.984	16653.6	171
 25 	 0.5 	 0.02 	 30 	 	 24	7.391	14969.9	23
 25 	 0.5 	 0.02 	 30 	 	 25	8.125	15767.3	195
 25 	 0.5 	 0.02 	 30 	 	 26	11.297	23572.1	217
 25 	 0.5 	 0.02 	 30 	 	 27	4.75	15722.5	137
 25 	 0.5 	 0.02 	 30 	 	 28	7.75	20077.8	181
 25 	 0.5 	 0.02 	 30 	 	 29	5.407	11459.4	138
 25 	 0.5 	 0.02 	 30 	 	 30	6.063	15239.7	117
 25 	 0.5 	 0.02 	 30 	 	 31	6.265	15154.6	106
 25 	 0.5 	 0.02 	 30 	 	 32	4.516	14057.4	157
 25 	 0.5 	 0.02 	 30 	 	 33	4.437	16437.2	116
 25 	 0.5 	 0.02 	 30 	 	 34	6.344	20816.4	120
 25 	 0.5 	 0.02 	 30 	 	 35	4.375	17740.3	149
 25 	 0.5 	 0.02 	 30 	 	 36	3.703	11396.9	46
 25 	 0.5 	 0.02 	 30 	 	 37	8.782	20887.8	182
 25 	 0.5 	 0.02 	 30 	 	 38	7.25	17820.3	146
 25 	 0.5 	 0.02 	 30 	 	 39	5.671	16436.7	111
 25 	 0.5 	 0.02 	 30 	 	 40	6.797	17845.6	177
 25 	 0.5 	 0.02 	 30 	 	 41	6.328	14417.2	164
 25 	 0.5 	 0.02 	 30 	 	 42	3.781	12677.3	144
 25 	 0.5 	 0.02 	 30 	 	 43	7.516	18066.2	172
 25 	 0.5 	 0.02 	 30 	 	 44	1.891	10766.8	82
 25 	 0.5 	 0.02 	 30 	 	 45	9.546	20009.8	197
 25 	 0.5 	 0.02 	 30 	 	 46	3.704	11940.6	103
 25 	 0.5 	 0.02 	 30 	 	 47	6.375	17831.2	174
 25 	 0.5 	 0.02 	 30 	 	 48	6.203	16072.3	172
 25 	 0.5 	 0.02 	 30 	 	 49	7.125	16348.2	188
wart srednie: 336.569	859761	7538	

-----------------------

-----------------------
 25 	 0.5 	 0.05 	 10 	 	 0	0.203	5427	51
 25 	 0.5 	 0.05 	 10 	 	 1	0.11	3930.94	35
 25 	 0.5 	 0.05 	 10 	 	 2	0.235	4863.29	54
 25 	 0.5 	 0.05 	 10 	 	 3	0.25	7221.73	57
 25 	 0.5 	 0.05 	 10 	 	 4	0.078	3145.99	21
 25 	 0.5 	 0.05 	 10 	 	 5	0.312	5953.49	35
 25 	 0.5 	 0.05 	 10 	 	 6	0.313	6207.84	61
 25 	 0.5 	 0.05 	 10 	 	 7	0.156	3444.41	49
 25 	 0.5 	 0.05 	 10 	 	 8	0.094	4840.99	38
 25 	 0.5 	 0.05 	 10 	 	 9	0.281	5792.48	56
 25 	 0.5 	 0.05 	 10 	 	 10	0.328	7366.93	57
 25 	 0.5 	 0.05 	 10 	 	 11	0.235	6483.17	53
 25 	 0.5 	 0.05 	 10 	 	 12	0.297	6172.81	59
 25 	 0.5 	 0.05 	 10 	 	 13	0.234	4569.91	28
 25 	 0.5 	 0.05 	 10 	 	 14	0.547	9742.6	71
 25 	 0.5 	 0.05 	 10 	 	 15	0.359	7429.06	62
 25 	 0.5 	 0.05 	 10 	 	 16	0.235	5446.96	51
 25 	 0.5 	 0.05 	 10 	 	 17	0.437	7367.18	54
 25 	 0.5 	 0.05 	 10 	 	 18	0.109	3834.2	16
 25 	 0.5 	 0.05 	 10 	 	 19	0.204	5043.15	28
 25 	 0.5 	 0.05 	 10 	 	 20	0.218	4353.08	28
 25 	 0.5 	 0.05 	 10 	 	 21	0.188	4777.97	47
 25 	 0.5 	 0.05 	 10 	 	 22	0.484	7261.05	57
 25 	 0.5 	 0.05 	 10 	 	 23	0.156	4264.24	30
 25 	 0.5 	 0.05 	 10 	 	 24	0.172	4501.85	53
 25 	 0.5 	 0.05 	 10 	 	 25	0.297	6062.47	53
 25 	 0.5 	 0.05 	 10 	 	 26	0.219	5330.33	51
 25 	 0.5 	 0.05 	 10 	 	 27	0.094	4149.23	45
 25 	 0.5 	 0.05 	 10 	 	 28	0.234	4843.31	56
 25 	 0.5 	 0.05 	 10 	 	 29	0.219	4668.16	23
 25 	 0.5 	 0.05 	 10 	 	 30	0.094	4133.85	40
 25 	 0.5 	 0.05 	 10 	 	 31	0.25	5544.43	52
 25 	 0.5 	 0.05 	 10 	 	 32	0.25	7160.76	39
 25 	 0.5 	 0.05 	 10 	 	 33	0.344	7700.97	51
 25 	 0.5 	 0.05 	 10 	 	 34	0.25	5634.81	59
 25 	 0.5 	 0.05 	 10 	 	 35	0.218	6211.62	50
 25 	 0.5 	 0.05 	 10 	 	 36	0.281	5250.45	33
 25 	 0.5 	 0.05 	 10 	 	 37	0.187	5205.18	53
 25 	 0.5 	 0.05 	 10 	 	 38	0.11	4029.08	35
 25 	 0.5 	 0.05 	 10 	 	 39	0.235	5748.25	55
 25 	 0.5 	 0.05 	 10 	 	 40	0.343	6138.09	59
 25 	 0.5 	 0.05 	 10 	 	 41	0.329	5877.62	48
 25 	 0.5 	 0.05 	 10 	 	 42	0.25	5611.29	45
 25 	 0.5 	 0.05 	 10 	 	 43	0.078	4022.97	39
 25 	 0.5 	 0.05 	 10 	 	 44	0.141	3631.81	27
 25 	 0.5 	 0.05 	 10 	 	 45	0.312	6912.02	44
 25 	 0.5 	 0.05 	 10 	 	 46	0.329	7154.93	55
 25 	 0.5 	 0.05 	 10 	 	 47	0.265	6811.21	35
 25 	 0.5 	 0.05 	 10 	 	 48	0.344	4389.49	43
 25 	 0.5 	 0.05 	 10 	 	 49	0.281	4950.6	30
wart srednie: 12.4328	282121	2316	

-----------------------
 25 	 0.5 	 0.05 	 20 	 	 0	1.719	14378.7	106
 25 	 0.5 	 0.05 	 20 	 	 1	2.328	10553.7	122
 25 	 0.5 	 0.05 	 20 	 	 2	3	15497.2	133
 25 	 0.5 	 0.05 	 20 	 	 3	3.203	14320.1	138
 25 	 0.5 	 0.05 	 20 	 	 4	1.765	9598.69	85
 25 	 0.5 	 0.05 	 20 	 	 5	1.438	8601.83	91
 25 	 0.5 	 0.05 	 20 	 	 6	1.562	12939.1	66
 25 	 0.5 	 0.05 	 20 	 	 7	2.235	13026.3	121
 25 	 0.5 	 0.05 	 20 	 	 8	2.094	10817.8	77
 25 	 0.5 	 0.05 	 20 	 	 9	1.312	9653.35	99
 25 	 0.5 	 0.05 	 20 	 	 10	4.25	14655	144
 25 	 0.5 	 0.05 	 20 	 	 11	1.64	9828.63	66
 25 	 0.5 	 0.05 	 20 	 	 12	1.563	9437.46	68
 25 	 0.5 	 0.05 	 20 	 	 13	2.609	14850.5	117
 25 	 0.5 	 0.05 	 20 	 	 14	2.344	16871.9	115
 25 	 0.5 	 0.05 	 20 	 	 15	1.25	7912.79	96
 25 	 0.5 	 0.05 	 20 	 	 16	1.437	9691.47	70
 25 	 0.5 	 0.05 	 20 	 	 17	3.329	11906.9	121
 25 	 0.5 	 0.05 	 20 	 	 18	1.844	12860.7	100
 25 	 0.5 	 0.05 	 20 	 	 19	1.359	10124.9	72
 25 	 0.5 	 0.05 	 20 	 	 20	2.891	12485.8	129
 25 	 0.5 	 0.05 	 20 	 	 21	1.453	9381.88	103
 25 	 0.5 	 0.05 	 20 	 	 22	1.156	10848.8	87
 25 	 0.5 	 0.05 	 20 	 	 23	2.766	13693.6	118
 25 	 0.5 	 0.05 	 20 	 	 24	2.375	14614.9	119
 25 	 0.5 	 0.05 	 20 	 	 25	1.234	9504.15	91
 25 	 0.5 	 0.05 	 20 	 	 26	1.578	10836.8	47
 25 	 0.5 	 0.05 	 20 	 	 27	2.859	17765	124
 25 	 0.5 	 0.05 	 20 	 	 28	2.219	11805	96
